"Parameter1","Value1","Parameter2","Value2","MSE","runtime_training","runtime_prediction"
"mtry",20,"min.node.size",28,575120786.031126,0.450000000000728,0.0300000000024738
"mtry",20,"min.node.size",29,575804040.523633,0.420000000001892,0.0299999999988358
"mtry",20,"min.node.size",30,576460564.294924,0.420000000001892,0.0299999999988358
"mtry",20,"min.node.size",31,575930765.90533,0.419999999998254,0.0299999999988358
"mtry",20,"min.node.size",32,578476564.242936,0.419999999998254,0.0200000000004366
"mtry",20,"min.node.size",33,578947133.010228,0.430000000000291,0.0400000000008731
"mtry",20,"min.node.size",34,582309514.858972,0.409999999999854,0.0299999999988358
"mtry",20,"min.node.size",35,580765998.591061,0.399999999997817,0.0400000000008731
"mtry",20,"min.node.size",36,581497754.877216,0.409999999999854,0.0299999999988358
"mtry",20,"min.node.size",37,581672199.832349,0.389999999999418,0.0299999999988358
"mtry",20,"min.node.size",38,581121593.350823,0.389999999999418,0.0299999999988358
"mtry",20,"min.node.size",39,583759613.987905,0.380000000001019,0.0200000000004366
"mtry",20,"min.node.size",40,585893074.868416,0.389999999999418,0.0300000000024738
"mtry",20,"min.node.size",41,587287832.417691,0.389999999999418,0.0300000000024738
"mtry",20,"min.node.size",42,589883692.395124,0.380000000001019,0.0300000000024738
"mtry",20,"min.node.size",43,594924503.720795,0.360000000000582,0.0299999999988358
"mtry",20,"min.node.size",44,596099281.660918,0.369999999998981,0.0299999999988358
"mtry",20,"min.node.size",45,598768314.599567,0.369999999998981,0.0400000000008731
"mtry",20,"min.node.size",46,600109179.544243,0.360000000000582,0.0299999999988358
"mtry",20,"min.node.size",47,601733125.633082,0.349999999998545,0.0400000000008731
"mtry",20,"min.node.size",48,602969656.436857,0.360000000000582,0.0299999999988358
"mtry",20,"min.node.size",49,602842616.840384,0.349999999998545,0.0200000000004366
"mtry",20,"min.node.size",50,603848227.43631,0.360000000000582,0.0299999999988358
"mtry",21,"min.node.size",1,539489923.476614,1.18000000000029,0.0800000000017462
"mtry",21,"min.node.size",2,534184491.179274,1.11000000000058,0.0599999999976717
"mtry",21,"min.node.size",3,546407716.488221,0.989999999997963,0.0800000000017462
"mtry",21,"min.node.size",4,540275170.215579,0.920000000001892,0.0599999999976717
"mtry",21,"min.node.size",5,541308755.42889,0.889999999999418,0.0499999999992724
"mtry",21,"min.node.size",6,545871042.79504,0.81000000000131,0.0299999999988358
"mtry",21,"min.node.size",7,540696289.615121,0.75,0.0499999999992724
"mtry",21,"min.node.size",8,544728607.717986,0.729999999999563,0.0499999999992724
"mtry",21,"min.node.size",9,548712725.25874,0.669999999998254,0.0499999999992724
"mtry",21,"min.node.size",10,552237625.35313,0.649999999997817,0.0300000000024738
"mtry",21,"min.node.size",11,552922098.891581,0.639999999999418,0.0300000000024738
"mtry",21,"min.node.size",12,555621567.29099,0.630000000001019,0.0400000000008731
"mtry",21,"min.node.size",13,556827804.546967,0.610000000000582,0.0499999999992724
"mtry",21,"min.node.size",14,561705015.147448,0.580000000001746,0.0299999999988358
"mtry",21,"min.node.size",15,557131368.963001,0.579999999998108,0.0299999999988358
"mtry",21,"min.node.size",16,557524404.182557,0.559999999997672,0.0299999999988358
"mtry",21,"min.node.size",17,559895407.638983,0.540000000000873,0.0299999999988358
"mtry",21,"min.node.size",18,560149162.3887,0.540000000000873,0.0400000000008731
"mtry",21,"min.node.size",19,562752090.121126,0.530000000002474,0.0300000000024738
"mtry",21,"min.node.size",20,562647696.668503,0.520000000000437,0.0299999999988358
"mtry",21,"min.node.size",21,561648606.854601,0.520000000000437,0.0299999999988358
"mtry",21,"min.node.size",22,561546269.1285,0.5,0.0299999999988358
"mtry",21,"min.node.size",23,564983738.79066,0.5,0.0300000000024738
"mtry",21,"min.node.size",24,564373036.811176,0.470000000001164,0.0299999999988358
"mtry",21,"min.node.size",25,563477349.538687,0.490000000001601,0.0299999999988358
"mtry",21,"min.node.size",26,565476775.660406,0.470000000001164,0.0299999999988358
"mtry",21,"min.node.size",27,569411458.725779,0.459999999999127,0.0400000000008731
"mtry",21,"min.node.size",28,571829974.161193,0.470000000001164,0.0299999999988358
"mtry",21,"min.node.size",29,570877273.837378,0.459999999999127,0.0200000000004366
"mtry",21,"min.node.size",30,576402924.066141,0.459999999999127,0.0299999999988358
"mtry",21,"min.node.size",31,580855772.469824,0.43999999999869,0.0299999999988358
"mtry",21,"min.node.size",32,582641589.4308,0.430000000000291,0.0299999999988358
"mtry",21,"min.node.size",33,587975543.514826,0.43999999999869,0.0299999999988358
"mtry",21,"min.node.size",34,587474491.129175,0.420000000001892,0.0299999999988358
"mtry",21,"min.node.size",35,590301777.736825,0.409999999999854,0.0400000000008731
"mtry",21,"min.node.size",36,594195224.173498,0.420000000001892,0.0299999999988358
"mtry",21,"min.node.size",37,598407203.760343,0.399999999997817,0.0400000000008731
"mtry",21,"min.node.size",38,599034220.843661,0.409999999999854,0.0299999999988358
"mtry",21,"min.node.size",39,601380917.27176,0.409999999999854,0.0300000000024738
"mtry",21,"min.node.size",40,603528556.810398,0.389999999999418,0.0200000000004366
"mtry",21,"min.node.size",41,604080322.943617,0.389999999999418,0.0299999999988358
"mtry",21,"min.node.size",42,604480997.741077,0.389999999999418,0.0299999999988358
"mtry",21,"min.node.size",43,605759020.99882,0.389999999999418,0.0400000000008731
"mtry",21,"min.node.size",44,609976975.561022,0.389999999999418,0.0299999999988358
"mtry",21,"min.node.size",45,611887109.9801,0.389999999999418,0.0299999999988358
"mtry",21,"min.node.size",46,612342921.295869,0.360000000000582,0.0300000000024738
"mtry",21,"min.node.size",47,615415540.045721,0.390000000003056,0.0299999999988358
"mtry",21,"min.node.size",48,616861510.728138,0.369999999998981,0.0400000000008731
"mtry",21,"min.node.size",49,618916498.541129,0.360000000000582,0.0299999999988358
"mtry",21,"min.node.size",50,620766229.407197,0.349999999998545,0.0400000000008731
"mtry",22,"min.node.size",1,544182126.608994,1.18999999999869,0.0800000000017462
"mtry",22,"min.node.size",2,540877286.036824,1.18999999999869,0.0900000000001455
"mtry",22,"min.node.size",3,546719090.909259,1.08000000000175,0.0600000000013097
"mtry",22,"min.node.size",4,545180240.482774,1.04000000000087,0.0299999999988358
"mtry",22,"min.node.size",5,550832817.883995,0.870000000002619,0.0500000000029104
"mtry",22,"min.node.size",6,549655619.146624,0.880000000001019,0.0400000000008731
"mtry",22,"min.node.size",7,549918619.212096,0.779999999998836,0.0499999999992724
"mtry",22,"min.node.size",8,549862693.642335,0.739999999997963,0.0400000000008731
"mtry",22,"min.node.size",9,554052452.832074,0.720000000001164,0.0400000000008731
"mtry",22,"min.node.size",10,550556936.550779,0.690000000002328,0.0499999999992724
"mtry",22,"min.node.size",11,554777500.512511,0.650000000001455,0.0499999999992724
"mtry",22,"min.node.size",12,554138510.543103,0.639999999999418,0.0400000000008731
"mtry",22,"min.node.size",13,556999530.317662,0.630000000001019,0.0400000000008731
"mtry",22,"min.node.size",14,559489087.411731,0.659999999999854,0.0299999999988358
"mtry",22,"min.node.size",15,560115001.886487,0.599999999998545,0.0300000000024738
"mtry",22,"min.node.size",16,558753690.114767,0.580000000001746,0.0299999999988358
"mtry",22,"min.node.size",17,563207889.22798,0.56000000000131,0.0299999999988358
"mtry",22,"min.node.size",18,559881130.587342,0.559999999997672,0.0300000000024738
"mtry",22,"min.node.size",19,562803068.610398,0.549999999999272,0.0299999999988358
"mtry",22,"min.node.size",20,564370522.71128,0.530000000002474,0.0299999999988358
"mtry",22,"min.node.size",21,565621760.485962,0.529999999998836,0.0299999999988358
"mtry",22,"min.node.size",22,564502352.853007,0.529999999998836,0.0299999999988358
"mtry",22,"min.node.size",23,567691510.300054,0.5,0.0300000000024738
"mtry",22,"min.node.size",24,571626936.44264,0.5,0.0299999999988358
"mtry",22,"min.node.size",25,576251127.2443,0.5,0.0299999999988358
"mtry",22,"min.node.size",26,577849471.018062,0.490000000001601,0.0299999999988358
"mtry",22,"min.node.size",27,578571750.571667,0.490000000001601,0.0299999999988358
"mtry",22,"min.node.size",28,578513679.217295,0.470000000001164,0.0299999999988358
"mtry",22,"min.node.size",29,575915112.345004,0.469999999997526,0.0300000000024738
"mtry",22,"min.node.size",30,579687973.934914,0.459999999999127,0.0300000000024738
"mtry",22,"min.node.size",31,582150931.26437,0.450000000000728,0.0299999999988358
"mtry",22,"min.node.size",32,583144081.282683,0.450000000000728,0.0299999999988358
"mtry",22,"min.node.size",33,584922379.465832,0.430000000000291,0.0299999999988358
"mtry",22,"min.node.size",34,584678793.004552,0.43999999999869,0.0299999999988358
"mtry",22,"min.node.size",35,588776968.128238,0.440000000002328,0.0299999999988358
"mtry",22,"min.node.size",36,591431262.384569,0.43999999999869,0.0300000000024738
"mtry",22,"min.node.size",37,591564513.105556,0.430000000000291,0.0299999999988358
"mtry",22,"min.node.size",38,594049930.687631,0.420000000001892,0.0300000000024738
"mtry",22,"min.node.size",39,598607631.338537,0.430000000000291,0.0300000000024738
"mtry",22,"min.node.size",40,603311844.53001,0.400000000001455,0.0299999999988358
"mtry",22,"min.node.size",41,601020123.045116,0.419999999998254,0.0200000000004366
"mtry",22,"min.node.size",42,602214936.05609,0.400000000001455,0.0299999999988358
"mtry",22,"min.node.size",43,604147649.092944,0.389999999999418,0.0400000000008731
"mtry",22,"min.node.size",44,606634199.775177,0.450000000000728,0.0400000000008731
"mtry",22,"min.node.size",45,608249393.276023,0.420000000001892,0.0500000000029104
"mtry",22,"min.node.size",46,609136040.468736,0.389999999999418,0.0299999999988358
"mtry",22,"min.node.size",47,611095612.624187,0.409999999999854,0.0299999999988358
"mtry",22,"min.node.size",48,614458518.023521,0.390000000003056,0.0300000000024738
"mtry",22,"min.node.size",49,616013363.576426,0.400000000001455,0.0299999999988358
"mtry",22,"min.node.size",50,617392159.644282,0.430000000000291,0.0299999999988358
"mtry",23,"min.node.size",1,549471936.574752,1.30999999999767,0.0800000000017462
"mtry",23,"min.node.size",2,549340036.034829,1.23999999999796,0.0900000000001455
"mtry",23,"min.node.size",3,549359682.11288,1.07999999999811,0.0600000000013097
"mtry",23,"min.node.size",4,549440607.402667,1.04000000000087,0.0499999999992724
"mtry",23,"min.node.size",5,549427996.822937,0.979999999999563,0.0299999999988358
"mtry",23,"min.node.size",6,549927692.940539,0.829999999998108,0.0299999999988358
"mtry",23,"min.node.size",7,546952947.071581,0.840000000000146,0.0499999999992724
"mtry",23,"min.node.size",8,545123108.014468,0.75,0.0400000000008731
"mtry",23,"min.node.size",9,545661560.197459,0.75,0.0299999999988358
"mtry",23,"min.node.size",10,545779509.97133,0.709999999999127,0.0299999999988358
"mtry",23,"min.node.size",11,546646185.929265,0.700000000000728,0.0300000000024738
"mtry",23,"min.node.size",12,548344753.645142,0.659999999999854,0.0499999999992724
"mtry",23,"min.node.size",13,549126939.128285,0.640000000003056,0.0500000000029104
"mtry",23,"min.node.size",14,551075846.406927,0.630000000001019,0.0300000000024738
"mtry",23,"min.node.size",15,548193941.018332,0.630000000001019,0.0299999999988358
"mtry",23,"min.node.size",16,547625207.726732,0.610000000000582,0.0299999999988358
"mtry",23,"min.node.size",17,553994969.291647,0.579999999998108,0.0299999999988358
"mtry",23,"min.node.size",18,556756189.596793,0.579999999998108,0.0299999999988358
"mtry",23,"min.node.size",19,556753171.131729,0.569999999999709,0.0400000000008731
"mtry",23,"min.node.size",20,553714747.973193,0.549999999999272,0.0300000000024738
"mtry",23,"min.node.size",21,557061178.564192,0.529999999998836,0.0299999999988358
"mtry",23,"min.node.size",22,557303234.878759,0.56000000000131,0.0299999999988358
"mtry",23,"min.node.size",23,562943617.813019,0.529999999998836,0.0299999999988358
"mtry",23,"min.node.size",24,560704073.719368,0.510000000002037,0.0300000000024738
"mtry",23,"min.node.size",25,563249155.293223,0.510000000002037,0.0299999999988358
"mtry",23,"min.node.size",26,564729621.597014,0.5,0.0299999999988358
"mtry",23,"min.node.size",27,566835781.700333,0.520000000000437,0.0299999999988358
"mtry",23,"min.node.size",28,567619916.169264,0.5,0.0299999999988358
"mtry",23,"min.node.size",29,568546516.8146,0.490000000001601,0.0299999999988358
"mtry",23,"min.node.size",30,571456035.826829,0.490000000001601,0.0299999999988358
"mtry",23,"min.node.size",31,574636668.109368,0.470000000001164,0.0299999999988358
"mtry",23,"min.node.size",32,576059890.618972,0.459999999999127,0.0200000000004366
"mtry",23,"min.node.size",33,577348728.117099,0.470000000001164,0.0200000000004366
"mtry",23,"min.node.size",34,576790581.220684,0.450000000000728,0.0299999999988358
"mtry",23,"min.node.size",35,579346201.289934,0.43999999999869,0.0299999999988358
"mtry",23,"min.node.size",36,585430835.978525,0.43999999999869,0.0299999999988358
"mtry",23,"min.node.size",37,587349951.463746,0.450000000000728,0.0300000000024738
"mtry",23,"min.node.size",38,586780078.062577,0.43999999999869,0.0300000000024738
"mtry",23,"min.node.size",39,587996534.912444,0.420000000001892,0.0200000000004366
"mtry",23,"min.node.size",40,587952584.064033,0.440000000002328,0.0300000000024738
"mtry",23,"min.node.size",41,589455899.881754,0.420000000001892,0.0200000000004366
"mtry",23,"min.node.size",42,591634819.264706,0.419999999998254,0.0299999999988358
"mtry",23,"min.node.size",43,593927908.34611,0.509999999998399,0.419999999998254
"mtry",23,"min.node.size",44,600437016.440147,1.63000000000102,0.139999999999418
"mtry",23,"min.node.size",45,600916978.180781,1.37999999999738,0.0299999999988358
"mtry",23,"min.node.size",46,603608642.909999,0.5,0.0400000000008731
"mtry",23,"min.node.size",47,606957015.27613,0.509999999998399,0.0300000000024738
"mtry",23,"min.node.size",48,609702867.267271,0.489999999997963,0.0299999999988358
"mtry",23,"min.node.size",49,612092128.99576,0.490000000001601,0.0300000000024738
"mtry",23,"min.node.size",50,612383376.937505,0.470000000001164,0.0300000000024738
"mtry",24,"min.node.size",1,564341550.065295,1.36999999999898,0.0800000000017462
"mtry",24,"min.node.size",2,563301568.447745,1.45000000000073,0.0900000000001455
"mtry",24,"min.node.size",3,559285320.779516,1.13000000000102,0.0499999999992724
"mtry",24,"min.node.size",4,562077967.418601,0.979999999999563,0.0499999999992724
"mtry",24,"min.node.size",5,559852977.877683,0.93999999999869,0.0499999999992724
"mtry",24,"min.node.size",6,560539919.613518,0.890000000003056,0.0500000000029104
"mtry",24,"min.node.size",7,561988948.029754,0.889999999999418,0.0299999999988358
"mtry",24,"min.node.size",8,566529089.578717,0.819999999999709,0.0299999999988358
"mtry",24,"min.node.size",9,561656209.595691,0.779999999998836,0.0299999999988358
"mtry",24,"min.node.size",10,566255354.522195,0.720000000001164,0.0299999999988358
"mtry",24,"min.node.size",11,566705927.415084,0.700000000000728,0.0299999999988358
"mtry",24,"min.node.size",12,566270193.117996,0.680000000000291,0.0499999999992724
"mtry",24,"min.node.size",13,566022887.270426,0.680000000000291,0.0299999999988358
"mtry",24,"min.node.size",14,570803500.933886,0.659999999999854,0.0400000000008731
"mtry",24,"min.node.size",15,574094510.528292,0.619999999998981,0.0400000000008731
"mtry",24,"min.node.size",16,576306311.508273,0.610000000000582,0.0400000000008731
"mtry",24,"min.node.size",17,569375542.223717,0.590000000000146,0.0499999999992724
"mtry",24,"min.node.size",18,573969317.876127,0.610000000000582,0.0400000000008731
"mtry",24,"min.node.size",19,580157805.093951,0.590000000000146,0.0400000000008731
"mtry",24,"min.node.size",20,581087918.998429,0.580000000001746,0.0300000000024738
"mtry",24,"min.node.size",21,581338562.645873,0.599999999998545,0.0300000000024738
"mtry",24,"min.node.size",22,582679973.164388,0.569999999999709,0.0299999999988358
"mtry",24,"min.node.size",23,582493630.697007,0.55000000000291,0.0300000000024738
"mtry",24,"min.node.size",24,587106388.669841,0.540000000000873,0.0400000000008731
"mtry",24,"min.node.size",25,586399562.005422,0.530000000002474,0.0300000000024738
"mtry",24,"min.node.size",26,588193507.712567,0.530000000002474,0.0299999999988358
